City,Type,Area,Price,Purpose,Location,Built in year,Electricity Backup,Floors,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Lawn or Garden,Luxury_Score
Faisalabad ,Upper Portion,5 Marla,"PKR
25 Thousand",For ,"Khayaban Gardens, Faisalabad, Punjab",0.0,0.0,,2,2,1.0,1.0,,0
Faisalabad ,House,5 Marla,"PKR
70 Thousand",For ,"Eden Orchard, Faisalabad, Punjab",2.0,0.0,2.0,3,4,,,,0
Faisalabad ,House,3 Marla,"PKR
35 Thousand",For ,"University Town, Faisalabad, Punjab",,0.0,2.0,3,3,,,,0
Faisalabad ,House,15 Marla,"PKR
1.4 Lakh",For ,"Sitara Sapna City, Faisalabad, Punjab",2023.0,0.0,2.0,5,6,2.0,1.0,,0
Faisalabad ,Upper Portion,10 Marla,"PKR
50 Thousand",For ,"Wapda City, Faisalabad, Punjab",2028.0,0.0,,-,-,1.0,,,0
Faisalabad ,Upper Portion,10 Marla,"PKR
45 Thousand",For ,"Wapda City, Faisalabad, Punjab",2022.0,0.0,,-,-,1.0,1.0,,0
Faisalabad ,Lower Portion,10 Marla,"PKR
70 Thousand",For ,"Satiana Road, Faisalabad, Punjab",2025.0,0.0,2.0,3,2,,1.0,,0
Faisalabad ,Flat,2.3 Marla,"PKR
50 Thousand",For ,"Canal Road, Faisalabad, Punjab",,0.0,,1,1,,,,0
Faisalabad ,House,11 Marla,"PKR
1.7 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,3.0,5,5,1.0,2.0,,0
Faisalabad ,Flat,2.3 Marla,"PKR
50 Thousand",For ,"Canal Road, Faisalabad, Punjab",2025.0,0.0,,1,1,1.0,,,0
Faisalabad ,Upper Portion,5 Marla,"PKR
25 Thousand",For ,"Gulistan Colony No 1, Faisalabad, Punjab",2025.0,0.0,2.0,3,3,0.0,2.0,,0
Faisalabad ,Upper Portion,1 Kanal,"PKR
80 Thousand",For ,"Wapda City, Faisalabad, Punjab",,0.0,,4,4,,,,0
Faisalabad ,House,11 Marla,"PKR
1.75 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,2.0,5,6,1.0,2.0,,0
Faisalabad ,House,4 Kanal,"PKR
7 Lakh",For ,"Muslim Town, Faisalabad, Punjab",2015.0,0.0,2.0,11,7,2.0,2.0,,0
Faisalabad ,House,5 Marla,"PKR
52 Thousand",For ,"Al Najaf Colony, Faisalabad, Punjab",2025.0,0.0,3.0,5,3,1.0,2.0,,0
Faisalabad ,House,1 Kanal,"PKR
2.7 Lakh",For ,"Kohinoor City, Faisalabad, Punjab",2024.0,0.0,3.0,5,6,,,,0
Faisalabad ,House,10 Marla,"PKR
1.5 Lakh",For ,"Madina Town, Faisalabad, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Faisalabad ,House,7 Marla,"PKR
2.2 Lakh",For ,"Eden Valley, Faisalabad, Punjab",2025.0,0.0,2.0,4,5,,1.0,,0
Faisalabad ,House,5 Marla,"PKR
65 Thousand",For ,"Canal Road, Faisalabad, Punjab",,0.0,,3,4,,,,0
Faisalabad ,House,5 Marla,"PKR
45 Thousand",For ,"Citi Housing, Faisalabad, Punjab",,0.0,2.0,3,4,,1.0,,0
Faisalabad ,House,10 Marla,"PKR
85 Thousand",For ,"Citi Housing, Faisalabad, Punjab",2022.0,0.0,,5,5,,,,0
Faisalabad ,Upper Portion,1 Kanal,"PKR
70 Thousand",For ,"Raza Town, Faisalabad, Punjab",2024.0,0.0,,3,4,2.0,1.0,,0
Faisalabad ,Upper Portion,1 Kanal,"PKR
60 Thousand",For ,"Judicial Employees Coop Housing Society, Faisalabad, Punjab",2024.0,0.0,,3,4,,1.0,,0
Faisalabad ,Upper Portion,1 Kanal,"PKR
80 Thousand",For ,"Canal Park, Faisalabad, Punjab",,0.0,,4,4,,,,0
Faisalabad ,House,10 Marla,"PKR
80 Thousand",For ,"Jhang Road, Faisalabad, Punjab",2025.0,0.0,2.0,5,4,,2.0,,0
Faisalabad ,House,7 Marla,"PKR
50 Thousand",For ,"Jhang Road, Faisalabad, Punjab",,0.0,,4,4,,,,0
Faisalabad ,House,11 Marla,"PKR
1.65 Lakh",For ,"Eden Orchard, Faisalabad, Punjab",2021.0,0.0,,5,6,1.0,1.0,,0
Faisalabad ,Upper Portion,15 Marla,"PKR
70 Thousand",For ,"Sitara Sapna City, Faisalabad, Punjab",,0.0,,3,3,,,,0
Faisalabad ,House,2 Kanal,"PKR
6.5 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,2.0,6,5,1.0,2.0,,0
Faisalabad ,House,6 Marla,"PKR
1.15 Lakh",For ,"Canal Road, Faisalabad, Punjab",2025.0,0.0,2.0,4,5,,1.0,,0
Faisalabad ,Upper Portion,15 Marla,"PKR
55 Thousand",For ,"Eden Valley, Faisalabad, Punjab",2017.0,0.0,2.0,3,3,1.0,1.0,,0
Faisalabad ,Flat,2.4 Marla,"PKR
80 Thousand",For ,"Canal Road, Faisalabad, Punjab",,0.0,,2,2,,1.0,,0
Faisalabad ,Upper Portion,7.5 Marla,"PKR
75 Thousand",For ,"Canal Road, Faisalabad, Punjab",2025.0,0.0,2.0,3,4,1.0,1.0,,0
Faisalabad ,Upper Portion,12 Marla,"PKR
80 Thousand",For ,"Eden Orchard, Faisalabad, Punjab",,0.0,1.0,3,3,,1.0,,0
Faisalabad ,Flat,2 Marla,"PKR
50 Thousand",For ,"Canal Road, Faisalabad, Punjab",,0.0,,1,1,,,,0
Faisalabad ,House,1.3 Kanal,"PKR
2.25 Lakh",For ,"Lasani Town, Faisalabad, Punjab",,0.0,2.0,6,6,,2.0,,0
Faisalabad ,Upper Portion,6 Marla,"PKR
28 Thousand",For ,"Mian Zulfiqar Ali Shahid Road, Faisalabad, Punjab",2021.0,0.0,2.0,3,3,1.0,1.0,,0
Faisalabad ,House,10 Kanal,"PKR
12 Lakh",For ,"Canal Road, Faisalabad, Punjab",2014.0,0.0,2.0,11,6,2.0,1.0,,0
Faisalabad ,House,5 Marla,"PKR
70 Thousand",For ,"Chak 208 Road, Faisalabad, Punjab",0.0,0.0,,4,5,,,,0
Faisalabad ,House,5 Marla,"PKR
45 Thousand",For ,"Gulistan Colony No 1, Faisalabad, Punjab",2025.0,0.0,1.0,4,4,0.0,1.0,,0
Faisalabad ,House,11 Marla,"PKR
2 Lakh",For ,"Eden Orchard, Faisalabad, Punjab",,0.0,2.0,5,6,1.0,2.0,,0
Faisalabad ,House,1 Kanal,"PKR
4 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,,5,6,1.0,2.0,,0
Faisalabad ,House,14 Marla,"PKR
1.5 Lakh",For ,"Samundari Road, Faisalabad, Punjab",3.0,0.0,,5,5,,2.0,,0
Faisalabad ,Upper Portion,12 Marla,"PKR
60 Thousand",For ,"Eden Orchard, Faisalabad, Punjab",2023.0,0.0,,4,4,1.0,1.0,,0
Faisalabad ,House,1 Kanal,"PKR
2.3 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,,8,7,,,,0
Faisalabad ,Upper Portion,1.8 Kanal,"PKR
70 Thousand",For ,"Gulshan e Madina, Faisalabad, Punjab",,0.0,2.0,3,4,,1.0,,0
Faisalabad ,House,10 Marla,"PKR
1 Lakh",For ,"Madina Town, Faisalabad, Punjab",10.0,0.0,1.0,5,6,,,,0
Faisalabad ,House,1.1 Kanal,"PKR
4 Lakh",For ,"Canal Park, Faisalabad, Punjab",,0.0,,5,6,,,,0
Faisalabad ,Lower Portion,5 Marla,"PKR
35 Thousand",For ,"Riaz ul Jannah, Faisalabad, Punjab",2024.0,0.0,,2,3,1.0,1.0,,0
Faisalabad ,Upper Portion,12 Marla,"PKR
50 Thousand",For ,"Eden Orchard, Faisalabad, Punjab",2023.0,0.0,1.0,2,2,1.0,1.0,,0
Faisalabad ,Upper Portion,11 Marla,"PKR
70 Thousand",For ,"Eden Orchard, Faisalabad, Punjab",2016.0,0.0,,3,4,1.0,1.0,,0
Faisalabad ,Upper Portion,11 Marla,"PKR
55 Thousand",For ,"Ismail City, Faisalabad, Punjab",2024.0,0.0,,3,3,1.0,2.0,,0
Faisalabad ,Upper Portion,11 Marla,"PKR
60 Thousand",For ,"Sitara Sapna City, Faisalabad, Punjab",2025.0,0.0,,3,3,1.0,1.0,,0
Faisalabad ,House,8 Marla,"PKR
95 Thousand",For ,"Eden Gardens, Faisalabad, Punjab",,0.0,,4,5,,2.0,,0
Faisalabad ,House,7.5 Marla,"PKR
1 Lakh",For ,"Satiana Road, Faisalabad, Punjab",2024.0,0.0,3.0,5,5,,2.0,,0
Faisalabad ,House,5 Marla,"PKR
90 Thousand",For ,"Canal Road, Faisalabad, Punjab",2024.0,0.0,,5,6,,1.0,,0
Faisalabad ,House,5 Marla,"PKR
70 Thousand",For ,"Canal Road, Faisalabad, Punjab",2024.0,0.0,2.0,4,4,1.0,2.0,,0
Faisalabad ,Upper Portion,13 Marla,"PKR
50 Thousand",For ,"Lasani Town, Faisalabad, Punjab",2023.0,0.0,,2,2,1.0,1.0,,0
Faisalabad ,Upper Portion,6 Marla,"PKR
30 Thousand",For ,"Sargodha Road, Faisalabad, Punjab",2018.0,0.0,2.0,4,3,1.0,2.0,,0
Faisalabad ,House,3 Marla,"PKR
40 Thousand",For ,"Ideal Town, Faisalabad, Punjab",2024.0,0.0,3.0,3,3,3.0,2.0,,0
Faisalabad ,House,5 Marla,"PKR
75 Thousand",For ,"Eden Valley, Faisalabad, Punjab",,0.0,,3,4,,,,0
Faisalabad ,House,10 Marla,"PKR
95 Thousand",For ,"Satiana Road, Faisalabad, Punjab",2020.0,0.0,2.0,5,5,1.0,2.0,,0
Faisalabad ,House,1 Kanal,"PKR
3.5 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,,5,6,,,,0
Faisalabad ,House,10 Marla,"PKR
1.2 Lakh",For ,"Sitara Sapna City, Faisalabad, Punjab",,0.0,,4,5,,,,0
Faisalabad ,House,10 Marla,"PKR
1.1 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,,5,5,,,,0
Faisalabad ,House,5 Marla,"PKR
65 Thousand",For ,"Madina Town, Faisalabad, Punjab",,0.0,,4,3,,,,0
Faisalabad ,House,5 Marla,"PKR
60 Thousand",For ,"Khayaban Colony 2, Faisalabad, Punjab",,0.0,,4,3,,,,0
Faisalabad ,House,6 Marla,"PKR
65 Thousand",For ,"Lasani Town, Faisalabad, Punjab",,0.0,,3,4,,,,0
Faisalabad ,House,12 Marla,"PKR
2.8 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,,5,5,1.0,2.0,,0
Faisalabad ,House,10 Marla,"PKR
1 Lakh",For ,"Gulistan Colony No 2, Faisalabad, Punjab",,0.0,,4,4,,,,0
Faisalabad ,House,15 Marla,"PKR
2.75 Lakh",For ,"Canal Road, Faisalabad, Punjab",2017.0,0.0,,6,5,1.0,2.0,,0
Faisalabad ,House,10 Marla,"PKR
1.1 Lakh",For ,"Sitara Sapna City, Faisalabad, Punjab",,0.0,,5,6,,,,0
Faisalabad ,House,10 Marla,"PKR
80 Thousand",For ,"Millat Road, Faisalabad, Punjab",,0.0,,5,5,,2.0,,0
Faisalabad ,House,10 Marla,"PKR
80 Thousand",For ,"Wapda City, Faisalabad, Punjab",,0.0,1.0,3,3,,1.0,,0
Faisalabad ,House,8 Marla,"PKR
95 Thousand",For ,"Eden Gardens, Faisalabad, Punjab",,0.0,,4,5,,2.0,,0
Faisalabad ,Upper Portion,4 Marla,"PKR
40 Thousand",For ,"Peoples Colony No 1, Faisalabad, Punjab",2025.0,0.0,2.0,3,2,1.0,2.0,,0
Faisalabad ,House,3 Marla,"PKR
32 Thousand",For ,"Peoples Colony No 1, Faisalabad, Punjab",2025.0,0.0,2.0,3,2,1.0,2.0,,0
Faisalabad ,House,15 Marla,"PKR
2.5 Lakh",For ,"Canal Road, Faisalabad, Punjab",2025.0,0.0,1.0,5,6,1.0,2.0,,0
Faisalabad ,Upper Portion,5 Marla,"PKR
35 Thousand",For ,"Satiana Road, Faisalabad, Punjab",,0.0,,3,3,,,,0
Faisalabad ,House,15 Marla,"PKR
2.5 Lakh",For ,"Canal Road, Faisalabad, Punjab",2025.0,0.0,1.0,5,6,1.0,2.0,,0
Faisalabad ,Upper Portion,11 Marla,"PKR
45 Thousand",For ,"Sitara Valley, Faisalabad, Punjab",2024.0,0.0,1.0,3,3,,,,0
Faisalabad ,House,10 Marla,"PKR
2.25 Lakh",For ,"Canal Road, Faisalabad, Punjab",2018.0,0.0,,5,6,,2.0,,0
Faisalabad ,House,5 Marla,"PKR
45 Thousand",For ,"Satiana Road, Faisalabad, Punjab",2020.0,0.0,2.0,4,4,2.0,2.0,,0
Faisalabad ,House,10 Marla,"PKR
90 Thousand",For ,"Satiana Road, Faisalabad, Punjab",2015.0,0.0,,5,5,,2.0,,0
Faisalabad ,House,5 Marla,"PKR
60 Thousand",For ,"Satiana Road, Faisalabad, Punjab",2025.0,0.0,2.0,5,5,,1.0,,0
Faisalabad ,House,8 Marla,"PKR
65 Thousand",For ,"Satiana Road, Faisalabad, Punjab",2025.0,0.0,,4,4,,2.0,,0
Faisalabad ,House,5 Marla,"PKR
55 Thousand",For ,"Satiana Road, Faisalabad, Punjab",2020.0,0.0,2.0,4,3,2.0,2.0,,0
Faisalabad ,House,10 Marla,"PKR
90 Thousand",For ,"Satiana Road, Faisalabad, Punjab",2015.0,0.0,2.0,5,5,,2.0,,0
Faisalabad ,House,5 Marla,"PKR
60 Thousand",For ,"Satiana Road, Faisalabad, Punjab",2025.0,0.0,2.0,5,5,,1.0,,0
Faisalabad ,House,3 Marla,"PKR
35 Thousand",For ,"Gulberg Valley, Faisalabad, Punjab",2024.0,0.0,1.0,3,3,1.0,1.0,,0
Faisalabad ,Upper Portion,5 Marla,"PKR
32 Thousand",For ,"Ismail City, Faisalabad, Punjab",2028.0,0.0,,2,2,,1.0,,0
Faisalabad ,Upper Portion,13 Marla,"PKR
60 Thousand",For ,"Riaz ul Jannah, Faisalabad, Punjab",2017.0,0.0,2.0,4,4,,,,0
Faisalabad ,Upper Portion,8 Marla,"PKR
50 Thousand",For ,"Riaz ul Jannah, Faisalabad, Punjab",2024.0,0.0,,3,3,,,,0
Faisalabad ,Lower Portion,3 Marla,"PKR
22 Thousand",For ,"Rehman Gardens, Faisalabad, Punjab",,0.0,,1,2,,1.0,,0
Faisalabad ,House,11 Marla,"PKR
2 Lakh",For ,"Eden Orchard, Faisalabad, Punjab",2024.0,0.0,2.0,5,6,,2.0,,0
Faisalabad ,House,5 Marla,"PKR
48 Thousand",For ,"Citi Housing, Faisalabad, Punjab",,0.0,2.0,-,-,1.0,1.0,,0
Faisalabad ,House,10 Marla,"PKR
1.2 Lakh",For ,"Wapda City, Faisalabad, Punjab",,0.0,2.0,-,-,1.0,2.0,,0
Faisalabad ,Lower Portion,1 Kanal,"PKR
1 Lakh",For ,"Khayaban Gardens, Faisalabad, Punjab",2024.0,0.0,,3,4,1.0,1.0,,0
Faisalabad ,House,9 Marla,"PKR
1 Lakh",For ,"Khayaban Gardens, Faisalabad, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Faisalabad ,House,5 Marla,"PKR
70 Thousand",For ,"Eden Valley, Faisalabad, Punjab",2022.0,0.0,,3,4,1.0,1.0,,0
Faisalabad ,Lower Portion,10 Marla,"PKR
80 Thousand",For ,"Wapda City, Faisalabad, Punjab",2008.0,0.0,,2,3,2.0,2.0,,0
Faisalabad ,House,10 Marla,"PKR
1.1 Lakh",For ,"Wapda City, Faisalabad, Punjab",,0.0,,4,5,,,,0
Faisalabad ,Flat,3 Marla,"PKR
60 Thousand",For ,"Citi Housing, Faisalabad, Punjab",2024.0,0.0,,2,2,0.0,1.0,,0
Faisalabad ,Flat,1.6 Marla,"PKR
25 Thousand",For ,"Jaranwala Road, Faisalabad, Punjab",,0.0,,1,1,,,,0
Faisalabad ,House,1.6 Kanal,"PKR
5 Lakh",For ,"Jail Road, Faisalabad, Punjab",2024.0,0.0,,11,7,1.0,1.0,,0
Faisalabad ,House,5 Marla,"PKR
60 Thousand",For ,"Jhang Road, Faisalabad, Punjab",2025.0,0.0,2.0,6,6,,2.0,,0
Faisalabad ,House,5 Marla,"PKR
50 Thousand",For ,"Madina Town, Faisalabad, Punjab",,0.0,,3,2,,,,0
Faisalabad ,Room,1.3 Marla,"PKR
6 Thousand",For ,"Muslim Town, Faisalabad, Punjab",,0.0,,1,1,,,,0
Faisalabad ,Room,1.4 Marla,"PKR
25 Thousand",For ,"Jaranwala Road, Faisalabad, Punjab",,0.0,,-,-,,,,0
Faisalabad ,House,4 Marla,"PKR
50 Thousand",For ,"Mian Zulfiqar Ali Shahid Road, Faisalabad, Punjab",2021.0,0.0,2.0,3,4,,1.0,,0
Faisalabad ,Upper Portion,7 Marla,"PKR
42 Thousand",For ,"Eden Valley, Faisalabad, Punjab",2022.0,0.0,2.0,-,-,1.0,2.0,,0
Faisalabad ,Upper Portion,6 Marla,"PKR
35 Thousand",For ,"Al Noor Garden, Faisalabad, Punjab",2023.0,0.0,2.0,-,-,,3.0,,0
Faisalabad ,Flat,3 Marla,"PKR
30 Thousand",For ,"Eden Valley, Faisalabad, Punjab",2023.0,0.0,,-,-,,3.0,,0
Faisalabad ,Lower Portion,6 Marla,"PKR
32 Thousand",For ,"Ali Garden, Faisalabad, Punjab",2020.0,0.0,2.0,-,-,,2.0,,0
Faisalabad ,House,3 Marla,"PKR
22 Thousand",For ,"Ali Garden, Faisalabad, Punjab",2024.0,0.0,2.0,-,-,,,,0
Faisalabad ,House,7 Marla,"PKR
50 Thousand",For ,"Hassan Villas, Faisalabad, Punjab",2024.0,0.0,2.0,-,-,,2.0,,0
Faisalabad ,Upper Portion,6 Marla,"PKR
35 Thousand",For ,"Al Noor Garden, Faisalabad, Punjab",2022.0,0.0,2.0,-,-,1.0,2.0,,0
Faisalabad ,Upper Portion,6 Marla,"PKR
35 Thousand",For ,"Khayaban Colony 3, Faisalabad, Punjab",2023.0,0.0,,-,-,1.0,2.0,,0
Faisalabad ,House,2 Marla,"PKR
32 Thousand",For ,"Ghalib City, Faisalabad, Punjab",2023.0,0.0,2.0,-,-,1.0,1.0,,0
Faisalabad ,House,7 Marla,"PKR
1 Lakh",For ,"Eden Valley, Faisalabad, Punjab",2024.0,0.0,2.0,-,-,1.0,2.0,,0
Faisalabad ,Lower Portion,7 Marla,"PKR
32 Thousand",For ,"Madina Town, Faisalabad, Punjab",2023.0,0.0,2.0,-,-,1.0,1.0,,0
Faisalabad ,Lower Portion,5 Marla,"PKR
35 Thousand",For ,"Eden Valley, Faisalabad, Punjab",2022.0,0.0,2.0,-,-,1.0,1.0,,0
Faisalabad ,House,5 Marla,"PKR
50 Thousand",For ,"Madina Town, Faisalabad, Punjab",2023.0,0.0,1.0,-,-,1.0,1.0,,0
Faisalabad ,House,5 Marla,"PKR
65 Thousand",For ,"Canal Road, Faisalabad, Punjab",2023.0,0.0,2.0,-,-,,2.0,,0
Faisalabad ,House,5 Marla,"PKR
65 Thousand",For ,"Eden Gardens, Faisalabad, Punjab",2018.0,0.0,,3,4,1.0,2.0,,0
Faisalabad ,House,4.2 Marla,"PKR
35 Thousand",For ,"Gulistan Colony No 1, Faisalabad, Punjab",,0.0,,4,2,,1.0,,0
Faisalabad ,House,3 Marla,"PKR
40 Thousand",For ,"Gulshan Rehman, Faisalabad, Punjab",2025.0,0.0,1.0,3,3,1.0,1.0,,0
Faisalabad ,House,3 Marla,"PKR
40 Thousand",For ,"Gulshan Rehman, Faisalabad, Punjab",2025.0,0.0,1.0,3,3,1.0,1.0,,0
Faisalabad ,House,10 Marla,"PKR
45 Thousand",For ,"Gulistan Colony No 1, Faisalabad, Punjab",2015.0,0.0,1.0,5,4,0.0,1.0,,0
Faisalabad ,House,4.2 Marla,"PKR
35 Thousand",For ,"Gulistan Colony No 1, Faisalabad, Punjab",,0.0,2.0,3,3,,1.0,,0
Faisalabad ,Flat,10 Marla,"PKR
45 Thousand",For ,"Madina Town, Faisalabad, Punjab",,0.0,,3,3,,1.0,,0
Faisalabad ,House,1 Kanal,"PKR
2 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,,5,5,,2.0,,0
Faisalabad ,Flat,5 Marla,"PKR
50 Thousand",For ,"Khayaban Gardens, Faisalabad, Punjab",2022.0,0.0,,3,3,,1.0,,0
Faisalabad ,House,5 Marla,"PKR
55 Thousand",For ,"Four Season Housing, Faisalabad, Punjab",2024.0,0.0,2.0,5,-,1.0,1.0,,0
Faisalabad ,House,1 Kanal,"PKR
2 Lakh",For ,"Canal Road, Faisalabad, Punjab",2024.0,0.0,2.0,5,5,1.0,2.0,,0
Faisalabad ,House,10 Marla,"PKR
1.5 Lakh",For ,"Madina Town, Faisalabad, Punjab",,0.0,,6,5,,2.0,,0
Faisalabad ,House,8 Marla,"PKR
30 Thousand",For ,"Samundari Road, Faisalabad, Punjab",2024.0,0.0,2.0,3,3,2.0,1.0,,0
Faisalabad ,Upper Portion,1 Kanal,"PKR
80 Thousand",For ,"Wapda City, Faisalabad, Punjab",,0.0,,4,4,,,,0
Faisalabad ,House,10 Marla,"PKR
1.1 Lakh",For ,"Amin Town, Faisalabad, Punjab",2022.0,0.0,2.0,-,-,,2.0,,0
Faisalabad ,House,10 Marla,"PKR
1.6 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,,-,-,,2.0,,0
Faisalabad ,House,5 Marla,"PKR
75 Thousand",For ,"Eden Valley, Faisalabad, Punjab",,0.0,,-,-,,2.0,,0
Faisalabad ,House,10 Marla,"PKR
1.5 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,,-,-,,2.0,,0
Faisalabad ,House,5 Marla,"PKR
60 Thousand",For ,"Canal Road, Faisalabad, Punjab",2024.0,0.0,2.0,-,-,,2.0,,0
Faisalabad ,House,1 Kanal,"PKR
3.5 Lakh",For ,"Canal Road, Faisalabad, Punjab",,0.0,,-,-,,2.0,,0
Faisalabad ,House,10 Marla,"PKR
1.15 Lakh",For ,"Canal Road, Faisalabad, Punjab",2022.0,0.0,2.0,-,-,,2.0,,0
Faisalabad ,House,1 Kanal,"PKR
2 Lakh",For ,"Canal Road, Faisalabad, Punjab",2024.0,0.0,2.0,-,-,2.0,2.0,,0
Faisalabad ,House,6 Marla,"PKR
35 Thousand",For ,"Muslim Town, Faisalabad, Punjab",2020.0,0.0,,3,3,,,,0
Faisalabad ,Upper Portion,6 Marla,"PKR
35 Thousand",For ,"Muslim Town, Faisalabad, Punjab",,0.0,,2,3,1.0,2.0,,0
Faisalabad ,House,4.2 Marla,"PKR
40 Thousand",For ,"Gulistan Colony No 1, Faisalabad, Punjab",2023.0,0.0,2.0,4,4,2.0,1.0,,0
Faisalabad ,Upper Portion,1 Kanal,"PKR
80 Thousand",For ,"Wapda City, Faisalabad, Punjab",,0.0,,4,4,,,,0
Faisalabad ,House,5 Marla,"PKR
50 Thousand",For ,"Sargodha Road, Faisalabad, Punjab",,0.0,2.0,4,5,,2.0,,0
Faisalabad ,Upper Portion,3 Marla,"PKR
10 Thousand",For ,"Muslim Town, Faisalabad, Punjab",,0.0,,1,1,,,,0
Faisalabad ,House,1 Kanal,"PKR
1.7 Lakh",For ,"Wapda City, Faisalabad, Punjab",,0.0,,-,-,,,,0
Faisalabad ,Room,0.7 Marla,"PKR
15 Thousand",For ,"Millat Chowk, Faisalabad, Punjab",,0.0,,1,1,,,,0
Multan ,House,6 Marla,"PKR
65 Thousand",For ,"DHA Defence, Multan, Punjab",2024.0,0.0,2.0,3,4,1.0,3.0,,0
Multan ,House,6 Marla,"PKR
65 Thousand",For ,"DHA Defence, Multan, Punjab",2022.0,0.0,2.0,3,4,1.0,1.0,,0
Multan ,House,5 Marla,"PKR
60 Thousand",For ,"Buch Executive Villas, Multan, Punjab",,0.0,,4,5,,2.0,,0
Multan ,House,10 Marla,"PKR
80 Thousand",For ,"DHA Defence, Multan, Punjab",2025.0,0.0,,4,4,1.0,1.0,,0
Multan ,House,5 Marla,"PKR
62.5 Thousand",For ,"Buch Executive Villas, Multan, Punjab",2022.0,0.0,2.0,3,4,,2.0,,0
Multan ,Upper Portion,12 Marla,"PKR
70 Thousand",For ,"Wapda Town, Multan, Punjab",2016.0,0.0,2.0,2,3,1.0,1.0,,0
Multan ,House,6 Marla,"PKR
65 Thousand",For ,"Buch Executive Villas, Multan, Punjab",2018.0,0.0,,4,4,1.0,2.0,,0
Multan ,Upper Portion,1 Kanal,"PKR
1 Lakh",For ,"DHA Defence, Multan, Punjab",,0.0,,3,3,,,,0
Multan ,House,10 Marla,"PKR
95 Thousand",For ,"Wapda Town, Multan, Punjab",,0.0,,5,6,,,,0
Multan ,House,10 Marla,"PKR
95 Thousand",For ,"Buch Executive Villas, Multan, Punjab",,0.0,2.0,5,6,1.0,2.0,,0
Multan ,House,8 Marla,"PKR
80 Thousand",For ,"Wapda Town, Multan, Punjab",2025.0,0.0,,5,6,1.0,2.0,,0
Multan ,House,4 Marla,"PKR
35 Thousand",For ,"Northern Bypass, Multan, Punjab",2023.0,0.0,2.0,3,4,1.0,2.0,,0
Multan ,House,10 Marla,"PKR
1 Lakh",For ,"DHA Defence, Multan, Punjab",2025.0,0.0,,4,4,,2.0,,0
Multan ,House,1 Kanal,"PKR
1.95 Lakh",For ,"DHA Defence, Multan, Punjab",,0.0,,5,6,,,,0
Multan ,House,5 Marla,"PKR
55 Thousand",For ,"Buch Executive Villas, Multan, Punjab",2023.0,0.0,2.0,3,4,1.0,2.0,,0
Multan ,House,10 Marla,"PKR
1.2 Lakh",For ,"Buch Executive Villas, Multan, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Multan ,House,9 Marla,"PKR
1.1 Lakh",For ,"Buch Executive Villas, Multan, Punjab",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Multan ,House,14 Marla,"PKR
1.45 Lakh",For ,"Multan Public School Road, Multan, Punjab",,0.0,,5,6,,2.0,,0
Multan ,House,10 Marla,"PKR
1.2 Lakh",For ,"Buch Executive Villas, Multan, Punjab",,0.0,,6,6,1.0,2.0,,0
Multan ,House,5 Marla,"PKR
60 Thousand",For ,"Buch Executive Villas, Multan, Punjab",2021.0,0.0,2.0,4,5,,2.0,,0
Multan ,Upper Portion,1 Kanal,"PKR
1 Lakh",For ,"DHA Defence, Multan, Punjab",,0.0,,3,3,,,,0
Multan ,House,5.5 Marla,"PKR
55 Thousand",For ,"Multan Public School Road, Multan, Punjab",2025.0,0.0,,3,4,,2.0,,0
Multan ,House,6 Marla,"PKR
52 Thousand",For ,"Multan Public School Road, Multan, Punjab",,0.0,,3,4,,,,0
Multan ,House,12 Marla,"PKR
1.2 Lakh",For ,"Wapda Town, Multan, Punjab",,0.0,,5,6,,2.0,,0
Multan ,House,5 Marla,"PKR
60 Thousand",For ,"Multan Public School Road, Multan, Punjab",,0.0,,3,4,,2.0,,0
Multan ,Upper Portion,8 Marla,"PKR
30 Thousand",For ,"Shalimar Colony, Multan, Punjab",1.0,0.0,2.0,3,4,1.0,1.0,,0
Multan ,House,9 Marla,"PKR
82 Thousand",For ,"Model Town, Multan, Punjab",1.0,0.0,2.0,5,6,1.0,2.0,,0
Multan ,House,5 Marla,"PKR
55 Thousand",For ,"Multan Public School Road, Multan, Punjab",2024.0,0.0,2.0,3,4,1.0,2.0,,0
Multan ,House,12 Marla,"PKR
90 Thousand",For ,"DHA Defence, Multan, Punjab",2025.0,0.0,2.0,4,5,1.0,1.0,,0
Multan ,House,10.6 Marla,"PKR
80 Thousand",For ,"DHA Defence, Multan, Punjab",2024.0,0.0,2.0,4,6,,1.0,,0
